x,y,z
0.617,0.16931792731816514,0.199
0.617,0.17017345856647648,0.199
0.617,0.1711026762014779,0.199
0.617,0.17203275825175574,0.199
0.617,0.17282857412991576,0.199
0.617,0.17364467575999526,0.199
0.617,0.17460893550699952,0.199
0.617,0.17575844225865095,0.199
0.617,0.17669352670556737,0.199
0.617,0.1777732543797127,0.199
0.617,0.1786924005939451,0.199
0.617,0.17951795120938246,0.199
0.617,0.18046453935511997,0.199
0.617,0.1812224180080847,0.199
0.617,0.18194974668806002,0.199
0.617,0.18269950877355595,0.199
0.617,0.18355728970103885,0.199
0.617,0.18457268133442428,0.199
0.617,0.18509006691651636,0.199
0.617,0.18602519690198493,0.199
0.617,0.1867810485343499,0.199
0.617,0.18743693282395474,0.199
0.617,0.18810439791575145,0.199
0.617,0.18864919508365752,0.199
0.617,0.18933573178905672,0.199
0.617,0.18988362660214214,0.199
0.617,0.19059637048568184,0.199
0.617,0.19127795095352113,0.199
0.617,0.1918376402523233,0.199
0.617,0.1922949708484213,0.199
0.617,0.19270534884381635,0.199
0.617,0.19308709508303468,0.199
0.617,0.19351430249207485,0.199
0.617,0.19390408685570687,0.199
0.617,0.1944118873712785,0.199
0.617,0.19484271361283767,0.199
0.617,0.19521055088870726,0.199
0.617,0.19546965587145343,0.199
0.617,0.1957421815021556,0.199
0.617,0.1960734695458845,0.199
0.617,0.1963630079758435,0.199
0.617,0.19665320798404534,0.199
0.617,0.19688283770013765,0.199
0.617,0.19707157586279678,0.199
0.617,0.1973326307335544,0.199
0.617,0.19753132485408392,0.199
0.617,0.19764437997653989,0.199
0.617,0.19787136561339125,0.199
0.617,0.19806369552167807,0.199
0.617,0.19824142483334806,0.199
0.617,0.1983782899640218,0.199
0.617,0.19853389065497246,0.199
0.617,0.19878574376716962,0.199
0.617,0.198895753727021,0.199
0.617,0.19915328751111155,0.199
0.617,0.19930716031885537,0.199
0.617,0.19940744671377358,0.199
0.617,0.19950493096723676,0.199
0.617,0.1995988148359899,0.199
0.617,0.1997011148141194,0.199
0.617,0.19975555831394126,0.199
0.617,0.19982330857717728,0.199
0.617,0.19986143258137118,0.199
0.617,0.19989527002527974,0.199
0.617,0.19992233302039963,0.199
0.617,0.19995053047772088,0.199
0.617,0.19996659047115983,0.199
0.617,0.19998134403546786,0.199
0.617,0.19999196176186412,0.199
0.617,0.19999651182110406,0.199
0.617,0.19999907812863427,0.199
0.617,0.19999997042718576,0.199
0.617,0.1999999630725906,0.199
0.617,0.1999996257813808,0.199
0.617,0.19999852308587557,0.199
0.617,0.19999651182110417,0.199
0.617,0.19999286887942364,0.199
0.617,0.19998819129440865,0.199
0.617,0.19997692034353082,0.199
0.617,0.19996561352864983,0.199
0.617,0.19995115454803608,0.199
0.617,0.1999335572191751,0.199
0.617,0.19990946444661273,0.199
0.617,0.19986570326920977,0.199
0.617,0.19983669230440415,0.199
0.617,0.19979681639051022,0.199
0.617,0.19975466401592173,0.199
0.617,0.1996684508697104,0.199
0.617,0.1995825755659984,0.199
0.617,0.19946432577283435,0.199
0.617,0.19938819586750017,0.199
0.617,0.19928766532664444,0.199
0.617,0.19912500573413694,0.199
0.617,0.19901024503088244,0.199
0.617,0.19886465926199576,0.199
0.617,0.19877563963000972,0.199
0.617,0.19860934607417796,0.199
0.617,0.19839941624272284,0.199
0.617,0.19821899723542385,0.199
0.617,0.19797072193412463,0.199
0.617,0.19769776446390402,0.199
0.617,0.1973739699532545,0.199
0.617,0.19718472228474465,0.199
0.617,0.196932985807247,0.199
0.617,0.19674817142131412,0.199
0.617,0.1965026132252688,0.199
0.617,0.19624576548422384,0.199
0.617,0.19595051954069426,0.199
0.617,0.1956918824424585,0.199
0.617,0.1954173837083521,0.199
0.617,0.19514437351399416,0.199
0.617,0.19487401167904966,0.199
0.617,0.19462031789434037,0.199
0.617,0.19435238372324132,0.199
0.617,0.19407637734919986,0.199
0.617,0.1937570095324787,0.199
0.617,0.1932880437594235,0.199
0.617,0.19297388650243785,0.199
0.617,0.19263530043789096,0.199
0.617,0.19229497084842434,0.199
0.617,0.19196171265710216,0.199
0.617,0.19161139526712834,0.199
0.617,0.1912865992750704,0.199
0.617,0.1909100212189782,0.199
0.617,0.19055103839108178,0.199
0.617,0.19017434588600685,0.199
0.617,0.189788757627468,0.199
0.617,0.18931619215248768,0.199
0.617,0.18890090059040054,0.199
0.617,0.18850676551975537,0.199
0.617,0.18807310447151604,0.199
0.617,0.18760850078274816,0.199
0.617,0.18715514398262129,0.199
0.617,0.18670323889780943,0.199
0.617,0.18617379636276166,0.199
0.617,0.18574839628784207,0.199
0.617,0.1852681190241563,0.199
0.617,0.18475433974757755,0.199
0.617,0.18425481887971978,0.199
0.617,0.18370824632368782,0.199
0.617,0.18318912469086446,0.199
0.617,0.1826344772783377,0.199
0.617,0.18206935594832901,0.199
0.617,0.1815072399914443,0.199
0.617,0.18081116952350695,0.199
0.617,0.18015655112275603,0.199
0.617,0.1794606255988473,0.199
0.617,0.1788531687145225,0.199
0.617,0.1782504106938702,0.199
0.617,0.1776379932353946,0.199
0.617,0.177000611546956,0.199
0.617,0.17641518009829305,0.199
0.617,0.17572691533219104,0.199
0.617,0.17509153157040247,0.199
0.617,0.17439819746485202,0.199
0.617,0.17372717202380594,0.199
0.617,0.17302971746467538,0.199
0.617,0.17245765212910014,0.199
0.617,0.17196444042750464,0.199
0.617,0.17139729475658017,0.199
0.617,0.17061378744541805,0.199
0.617,0.16981860093442747,0.199
0.617,0.16904785137119294,0.199
0.617,0.16841263595096523,0.199
0.617,0.16775191773089426,0.199
0.617,0.1671024097816884,0.199
0.617,0.16665296635768195,0.199
0.617,0.16616233920034518,0.199
0.617,0.16570601225481596,0.199
0.617,0.16526560244195043,0.199
0.617,0.1639262164803874,0.199
0.617,0.16345396940340678,0.199
0.617,0.16295855338550264,0.199
0.617,0.16255965783768062,0.199
0.617,0.16175504242647237,0.199
0.617,0.16063386916172817,0.199
0.617,0.15968301134938073,0.199
0.617,0.1587202112365309,0.199
0.617,0.15774550404792403,0.199
0.617,0.15656451604483768,0.199
0.617,0.15569499590513664,0.199
0.617,0.1545070116357538,0.199
0.617,0.15375071999008572,0.199
0.617,0.15287533771957496,0.199
0.617,0.1511454060651185,0.199
0.617,0.15005974570724184,0.199
0.617,0.14917317650825485,0.199
0.617,0.14863275969018053,0.199
0.617,0.1478048930657297,0.199
0.617,0.1468985855055545,0.199
0.617,0.14569426285284376,0.199
0.617,0.1445010704420458,0.199
0.617,0.1434681823380604,0.199
0.617,0.1424259737078566,0.199
0.617,0.14134934565366503,0.199
0.617,0.14031379183100673,0.199
0.617,0.13914155115712656,0.199
0.617,0.13795837960303986,0.199
0.617,0.1367904201000416,0.199
0.617,0.13558583442105493,0.199
0.617,0.1343970664373046,0.199
0.617,0.13314459279459234,0.199
0.617,0.1316649364966868,0.199
0.617,0.1304431716038827,0.199
0.617,0.12918398084210064,0.199
0.617,0.127969891992339,0.199
0.617,0.12669061404873783,0.199
0.617,0.12542933263904138,0.199
0.617,0.12424345177053636,0.199
0.617,0.12302072001441527,0.199
0.617,0.12181807802613992,0.199
0.617,0.12052045974190845,0.199
0.617,0.119242682705122,0.199
0.617,0.11775060299231155,0.199
0.617,0.11621721256229006,0.199
0.617,0.11485071689449128,0.199
0.617,0.11329476691543844,0.199
0.617,0.11175731082932161,0.199
0.617,0.11014771894987685,0.199
0.617,0.10880239397413294,0.199
0.617,0.10732550597846019,0.199
0.617,0.10590119420269034,0.199
0.617,0.10434320748715942,0.199
0.617,0.10271219250269259,0.199
0.617,0.10122874032587087,0.199
0.617,0.0998957577671084,0.199
0.617,0.09823592540546217,0.199
0.617,0.09640463313494507,0.199
0.617,0.09504744410959232,0.199
0.617,0.09290155089878505,0.199
0.617,0.09077273393417773,0.199
0.617,0.08843029686839571,0.199
0.617,0.08677019932616237,0.199
0.617,0.08459939275286171,0.199
0.617,0.08254941779147157,0.199
0.617,0.08092783020277133,0.199
0.617,0.07923088781230297,0.199
0.617,0.07752615581767469,0.199
0.617,0.07605397916989609,0.199
0.617,0.07454183344776555,0.199
0.617,0.07288573697408518,0.199
0.617,0.07118830785180902,0.199
0.617,0.07007613149569147,0.199
0.617,0.06826282094353886,0.199
0.617,0.06682794318049562,0.199
0.617,0.06514244918223089,0.199
0.617,0.0632391782484314,0.199
0.617,0.06150581242349429,0.199
0.617,0.05980214821242197,0.199
0.617,0.0576292146686016,0.199
0.617,0.05584176436728294,0.199
0.617,0.05372546056821598,0.199
0.617,0.05178198824482766,0.199
0.617,0.04925377589630289,0.199
0.617,0.04780474371811111,0.199
0.617,0.04588010541966048,0.199
0.617,0.04456986624000994,0.199
0.617,0.042965347179330315,0.199
0.617,0.04190600473495859,0.199
0.617,0.04077205289614044,0.199
0.617,0.03945324966919789,0.199
0.617,0.03791207551613612,0.199
0.617,0.036368235673562316,0.199
0.617,0.03507974395682095,0.199
0.617,0.03382642469938002,0.199
0.617,0.03260847558254848,0.199
0.617,0.03113027918975292,0.199
0.617,0.02987224576000677,0.199
0.617,0.02853870928568919,0.199
0.617,0.02705527333894603,0.199
0.617,0.025495807016090527,0.199
0.617,0.02441797777937435,0.199
0.617,0.023302119296717105,0.199
0.617,0.022148185862310404,0.199
0.617,0.020210668437392332,0.199
0.617,0.01800969814995268,0.199
0.617,0.015768855303848334,0.199
0.617,0.013862341950809765,0.199
0.617,0.012029233515914228,0.199
0.617,0.010157525468502154,0.199
0.617,0.008397190566968027,0.199
0.617,0.006298814692375337,0.199
0.617,0.004612034804366616,0.199
0.617,0.0018749687502412071,0.199
0.617,-0.0005999989759866153,0.199
0.617,-0.002362437488981073,0.199
0.617,-0.0046870117416381585,0.199
0.617,-0.007160758222888836,0.199
0.617,-0.00877179730018468,0.199
0.617,-0.010457071858141903,0.199
0.617,-0.011804688357258092,0.199
0.617,-0.013488340534950988,0.199
0.617,-0.015096145265594801,0.199
0.617,-0.017076310083171953,0.199
0.617,-0.01856951653086697,0.199
0.617,-0.020508895416996076,0.199
0.617,-0.02196198676916175,0.199
0.617,-0.023599765127599703,0.199
0.617,-0.02445515816654903,0.199
0.617,-0.025235718375773514,0.199
0.617,-0.0260901071640057,0.199
0.617,-0.02690683311881506,0.199
0.617,-0.027871383048764242,0.199
0.617,-0.029501971029228635,0.199
0.617,-0.031130279189736043,0.199
0.617,-0.03260847558253177,0.199
0.617,-0.03456386390904931,0.199
0.617,-0.036221068205643026,0.199
0.617,-0.037507989784317186,0.199
0.617,-0.03915990321025187,0.199
0.617,-0.04051578169198686,0.199
0.617,-0.04227145557161602,0.199
0.617,-0.044788400910886816,0.199
0.617,-0.04686123572662737,0.199
0.617,-0.048420959401669045,0.199
0.617,-0.05026623955025453,0.199
0.617,-0.052934413988412754,0.199
0.617,-0.054838360997745056,0.199
0.617,-0.05634281642266875,0.199
0.617,-0.05787900566720103,0.199
0.617,-0.06001540803479441,0.199
0.617,-0.06178921479011415,0.199
0.617,-0.06493134184053534,0.199
0.617,-0.06626678088188287,0.199
0.617,-0.06833269973999176,0.199
0.617,-0.07080631955669325,0.199
0.617,-0.07326584936454444,0.199
0.617,-0.07512675192864685,0.199
0.617,-0.07694480110146636,0.199
0.617,-0.078686213383227,0.199
0.617,-0.08041957494538271,0.199
0.617,-0.08180710858892093,0.199
0.617,-0.08362633645335099,0.199
0.617,-0.08597032482408756,0.199
0.617,-0.08816525863460144,0.199
0.617,-0.09054257692829451,0.199
0.617,-0.09257502937127682,0.199
0.617,-0.09452869625709051,0.199
0.617,-0.09663018991697254,0.199
0.617,-0.09922669465651995,0.199
0.617,-0.10223970012729443,0.199
0.617,-0.10434320748714532,0.199
0.617,-0.10614952585991749,0.199
0.617,-0.1075106415700577,0.199
0.617,-0.10871037045003162,0.199
0.617,-0.11066530884433026,0.199
0.617,-0.11199922319242184,0.199
0.617,-0.11350491014838565,0.199
0.617,-0.11488052276461032,0.199
0.617,-0.11592094593948402,0.199
0.617,-0.1172506347512523,0.199
0.617,-0.11857124182116503,0.199
0.617,-0.11976647934101102,0.199
0.617,-0.12130015248140956,0.199
0.617,-0.12267794655941833,0.199
0.617,-0.1243284341588173,0.199
0.617,-0.12576661876298473,0.199
0.617,-0.12691382808833013,0.199
0.617,-0.12810832923879795,0.199
0.617,-0.12932135015528762,0.199
0.617,-0.1301156853431566,0.199
0.617,-0.1307427462867944,0.199
0.617,-0.13271569879454947,0.199
0.617,-0.13354552040068005,0.199
0.617,-0.13458265656462454,0.199
0.617,-0.1356910074487951,0.199
0.617,-0.1368686060568557,0.199
0.617,-0.1383969075879537,0.199
0.617,-0.14031379183099502,0.199
0.617,-0.14185130837292306,0.199
0.617,-0.14349288342039684,0.199
0.617,-0.14462341021342962,0.199
0.617,-0.14624991443649096,0.199
0.617,-0.1482314799216609,0.199
0.617,-0.15012940334382902,0.199
0.617,-0.15160372538926722,0.199
0.617,-0.1528076530254838,0.199
0.617,-0.15421859736637275,0.199
0.617,-0.15545431422821443,0.199
0.617,-0.15589141597556502,0.199
0.617,-0.1581283269198801,0.199
0.617,-0.15930768381858337,0.199
0.617,-0.16042817853638117,0.199
0.617,-0.16128827432052725,0.199
0.617,-0.16291876629521795,0.199
0.617,-0.16431724455328212,0.199
0.617,-0.16557229518413408,0.199
0.617,-0.16650241719368308,0.199
0.617,-0.16710240978167976,0.199
0.617,-0.1680281228485555,0.199
0.617,-0.16908393637076014,0.199
0.617,-0.1702088175011297,0.199
0.617,-0.1715181235671869,0.199
0.617,-0.17242379339222522,0.199
0.617,-0.17326333391695048,0.199
0.617,-0.1739573937283513,0.199
0.617,-0.17542625889179347,0.199
0.617,-0.1763219829879084,0.199
0.617,-0.17719898140394952,0.199
0.617,-0.17766809153376395,0.199
0.617,-0.17820592733903506,0.199
0.617,-0.17908577373532122,0.199
0.617,-0.1798741599528585,0.199
0.617,-0.18076976231039305,0.199
0.617,-0.18162853794008582,0.199
0.617,-0.18247782380517671,0.199
0.617,-0.1832529401127534,0.199
0.617,-0.18430396768461554,0.199
0.617,-0.18498263259590822,0.199
0.617,-0.18518518431453082,0.199
0.617,-0.18538612311126654,0.199
0.617,-0.18565541834980337,0.199
0.617,-0.18619657470367912,0.199
0.617,-0.18678104853434993,0.199
0.617,-0.18726396303354367,0.199
0.617,-0.187683121574214,0.199
0.617,-0.1882394375481507,0.199
0.617,-0.18868969464080135,0.199
0.617,-0.18908004327675912,0.199
0.617,-0.1894039518272006,0.199
0.617,-0.18977924146762995,0.199
0.617,-0.19015574351276732,0.199
0.617,-0.19051467803375816,0.199
0.617,-0.1908656069078436,0.199
0.617,-0.19120857733549476,0.199
0.617,-0.1915521257427768,0.199
0.617,-0.19187912599797557,0.199
0.617,-0.19219831973334253,0.199
0.617,-0.19250976020182817,0.199
0.617,-0.19277498917735372,0.199
0.617,-0.19307958280725934,0.199
0.617,-0.1933908138669665,0.199
0.617,-0.19377815254029934,0.199
0.617,-0.19404901487859086,0.199
0.617,-0.1943124985791263,0.199
0.617,-0.19459453118212516,0.199
0.617,-0.19484271361283767,0.199
0.617,-0.19508372318394543,0.199
0.617,-0.19522252270507875,0.199
0.617,-0.19546965587145346,0.199
0.617,-0.19573661086118543,0.199
0.617,-0.19596130476213638,0.199
0.617,-0.19624576548422148,0.199
0.617,-0.19648287866633718,0.199
0.617,-0.1967763268936885,0.199
0.617,-0.19696913685867,0.199
0.617,-0.19715453551171827,0.199
0.617,-0.1973616109160659,0.199
0.617,-0.19759800448069278,0.199
0.617,-0.19783150633837998,0.199
0.617,-0.19805350152586174,0.199
0.617,-0.1982605048478238,0.199
0.617,-0.19843225895457658,0.199
0.617,-0.19858725401510713,0.199
0.617,-0.19870864958591491,0.199
0.617,-0.19886465926199506,0.199
0.617,-0.1990430369225905,0.199
0.617,-0.19914928382788305,0.199
0.617,-0.19928228781028567,0.199
0.617,-0.19936854535565018,0.199
0.617,-0.19945835501689402,0.199
0.617,-0.19952858125282305,0.199
0.617,-0.19960738647577259,0.199
0.617,-0.19966845086971008,0.199
0.617,-0.19972297477315487,0.199
0.617,-0.19977469834761621,0.199
0.617,-0.19982113200934784,0.199
0.617,-0.19984743377785608,0.199
0.617,-0.19988412924540455,0.199
0.617,-0.19991628228717176,0.199
0.617,-0.1999453479733152,0.199
0.617,-0.19996411308415746,0.199
0.617,-0.19997615403418723,0.199
0.617,-0.19998558794602347,0.199
0.617,-0.1999945475393993,0.199
0.617,-0.19999721763532818,0.199
0.617,-0.1999992461061879,0.199
0.617,-0.1999998924854161,0.199
0.617,-0.19999999537679047,0.199
0.617,-0.19999995459113507,0.199
0.617,-0.1999996615088996,0.199
0.617,-0.1999989614645598,0.199
0.617,-0.19999740024223558,0.199
0.617,-0.19999454753939924,0.199
0.617,-0.19999024990752284,0.199
0.617,-0.19998263081882695,0.199
0.617,-0.19997354789327762,0.199
0.617,-0.1999612513681562,0.199
0.617,-0.19994534797331553,0.199
0.617,-0.19992968042392886,0.199
0.617,-0.19990130828486968,0.199
0.617,-0.19986929446257834,0.199
0.617,-0.19982973419222672,0.199
0.617,-0.1997896091945812,0.199
0.617,-0.19975376758668828,0.199
0.617,-0.1996684508697104,0.199
0.617,-0.1996012761486721,0.199
0.617,-0.19951893372303628,0.199
0.617,-0.19942630147015247,0.199
0.617,-0.19933831243399114,0.199
0.617,-0.19924947234768273,0.199
0.617,-0.19910650775492125,0.199
0.617,-0.19894712102440515,0.199
0.617,-0.1988403626213744,0.199
0.617,-0.19864477276811052,0.199
0.617,-0.19860659672160483,0.199
0.617,-0.1985081710886892,0.199
0.617,-0.19837222144215255,0.199
0.617,-0.1982763038533652,0.199
0.617,-0.19817686528261988,0.199
0.617,-0.19800202069946657,0.199
0.617,-0.19787136561339266,0.199
0.617,-0.1977652685287929,0.199
0.617,-0.19765971166992188,0.199
0.617,-0.19753527913854824,0.199
0.617,-0.19742304085200765,0.199
0.617,-0.19724872741897323,0.199
0.617,-0.19700948541148505,0.199
0.617,-0.19677164497669053,0.199
0.617,-0.19648781882178998,0.199
0.617,-0.19618367052132643,0.199
0.617,-0.19589088000930083,0.199
0.617,-0.19559017945673737,0.199
0.617,-0.19532943451796747,0.199
0.617,-0.1950348667217635,0.199
0.617,-0.19471634091008283,0.199
0.617,-0.19437226145174497,0.199
0.617,-0.19400094374008597,0.199
0.617,-0.1936506329846579,0.199
0.617,-0.1932437018336503,0.199
0.617,-0.19291304841897994,0.199
0.617,-0.19254126658779333,0.199
0.617,-0.19219023236134145,0.199
0.617,-0.19185424995538297,0.199
0.617,-0.1915096353878106,0.199
0.617,-0.19120857733549904,0.199
0.617,-0.19077638575040692,0.199
0.617,-0.1904142526627466,0.199
0.617,-0.18994971858210927,0.199
0.617,-0.18948159651140115,0.199
0.617,-0.18894086076624483,0.199
0.617,-0.1883220827028476,0.199
0.617,-0.18787377511153036,0.199
0.617,-0.18717695170257478,0.199
0.617,-0.18617379636276166,0.199
0.617,-0.18555039267641615,0.199
0.617,-0.18494672057138548,0.199
0.617,-0.18424251764110672,0.199
0.617,-0.18382093139554048,0.199
0.617,-0.1830482335666697,0.199
0.617,-0.18259539040727157,0.199
0.617,-0.1811815240725025,0.199
0.617,-0.17967512400992572,0.199
0.617,-0.1791581616430382,0.199
0.617,-0.1784720518081839,0.199
0.617,-0.17716852629824056,0.199
0.617,-0.17629087117622694,0.199
0.617,-0.17563219613825698,0.199
0.617,-0.17467358174294392,0.199
0.617,-0.17339632096484317,0.199
0.617,-0.17233904552400603,0.199
0.617,-0.17150087962095023,0.199
0.617,-0.1707714234668341,0.199
0.617,-0.1694076646243665,0.199
0.617,-0.1686312184704679,0.199
0.617,-0.16655891616501778,0.199
0.617,-0.1652271628000311,0.199
0.617,-0.16400460480049692,0.199
0.617,-0.1628191989299927,0.199
0.617,-0.16163356621159303,0.199
0.617,-0.1606133255618063,0.199
0.617,-0.1597246015682785,0.199
0.617,-0.15772418279796477,0.199
0.617,-0.15658613961990875,0.199
0.617,-0.15554191278570662,0.199
0.617,-0.1540183774092614,0.199
0.617,-0.1525816792965097,0.199
0.617,-0.15112243259653024,0.199
0.617,-0.1496174426221677,0.199
0.617,-0.1481368340540446,0.199
0.617,-0.1466587929416532,0.199
0.617,-0.14511144000121695,0.199
0.617,-0.14408412256602673,0.199
0.617,-0.1423012827019237,0.199
0.617,-0.14087054440645647,0.199
0.617,-0.1395250079933143,0.199
0.617,-0.1380616962356544,0.199
0.617,-0.13681648718564243,0.199
0.617,-0.13553321752005454,0.199
0.617,-0.1341580885059112,0.199
0.617,-0.13268885056482116,0.199
0.617,-0.1315296781788699,0.199
0.617,-0.13014300283354507,0.199
0.617,-0.12885379785572665,0.199
0.617,-0.1273871373821047,0.199
0.617,-0.1261312379414678,0.199
0.617,-0.12492212068744604,0.199
0.617,-0.12364738830711566,0.199
0.617,-0.12219120149960673,0.199
0.617,-0.12083851763271658,0.199
0.617,-0.11935920959276394,0.199
0.617,-0.11801476568000266,0.199
0.617,-0.11666077779038983,0.199
0.617,-0.11502948602183373,0.199
0.617,-0.11227104513487135,0.199
0.617,-0.11042189018662277,0.199
0.617,-0.10877172366032821,0.199
0.617,-0.10714022120288302,0.199
0.617,-0.10565260053561583,0.199
0.617,-0.10312096152619354,0.199
0.617,-0.10084859147859307,0.199
0.617,-0.09855593114876471,0.199
0.617,-0.09585608744564476,0.199
0.617,-0.09384640877517365,0.199
0.617,-0.09060835378475425,0.199
0.617,-0.08660371968000305,0.199
0.617,-0.08365993623410926,0.199
0.617,-0.08099554360562222,0.199
0.617,-0.07878840035579127,0.199
0.617,-0.0770816694442149,0.199
0.617,-0.07509236857779698,0.199
0.617,-0.07281658820753467,0.199
0.617,-0.07073683075049808,0.199
0.617,-0.06906577295197422,0.199
0.617,-0.0670031679396128,0.199
0.617,-0.06503690709070259,0.199
0.617,-0.06295658608362639,0.199
0.617,-0.06115134026161573,0.199
0.617,-0.059659927571651616,0.199
0.617,-0.05777196612767635,0.199
0.617,-0.056342816422684905,0.199
0.617,-0.05462312289113119,0.199
0.617,-0.05289843303318123,0.199
0.617,-0.05163778594391513,0.199
0.617,-0.049470862702609364,0.199
0.617,-0.047333148821942894,0.199
0.617,-0.0451888809026309,0.199
0.617,-0.04314784798760979,0.199
0.617,-0.04128435604362096,0.199
0.617,-0.03919657699474288,0.199
0.617,-0.03736100456095853,0.199
0.617,-0.03592666404034783,0.199
0.617,-0.034342689513222696,0.199
0.617,-0.03201744155874581,0.199
0.617,-0.030427433836604456,0.199
0.617,-0.02798262935791132,0.199
0.617,-0.02504991050938568,0.199
0.617,-0.02255774573590552,0.199
0.617,-0.019949677403210686,0.199
0.617,-0.01692692779791055,0.199
0.617,-0.014684947870122173,0.199
0.617,-0.012815003087071647,0.199
0.617,-0.009970295724782002,0.199
0.617,-0.007385588879286309,0.199
0.617,-0.0037122574323885105,0.199
0.617,-0.0016499787041358016,0.199
0.617,0.00041249966724882237,0.199
0.617,0.002662410523599862,0.199
0.617,0.004574546058264517,0.199
0.617,0.007947618289173841,0.199
0.617,0.009932848573890901,0.199
0.617,0.011243251822489864,0.199
0.617,0.012627935071698293,0.199
0.617,0.01412411005348288,0.199
0.617,0.015806222175436785,0.199
0.617,0.01703896553200074,0.199
0.617,0.018979944163945467,0.199
0.617,0.019986964240221644,0.199
0.617,0.020956137304881134,0.199
0.617,0.022408827385856422,0.199
0.617,0.023822959947551514,0.199
0.617,0.025421501045011563,0.199
0.617,0.026647021426016992,0.199
0.617,0.0284275136485303,0.199
0.617,0.029946286445386605,0.199
0.617,0.031019333164266805,0.199
0.617,0.032534614420217434,0.199
0.617,0.03356819286748661,0.199
0.617,0.0351165820866049,0.199
0.617,0.036221068205643026,0.199
0.617,0.03780188836924828,0.199
0.617,0.03875638890483035,0.199
0.617,0.04051578169198686,0.199
0.617,0.04201565757637185,0.199
0.617,0.0428923348701252,0.199
0.617,0.04362214863118585,0.199
0.617,0.04537084543868733,0.199
0.617,0.04686123572662737,0.199
0.617,0.04823977694911258,0.199
0.617,0.05051911192259423,0.199
0.617,0.052862449976763703,0.199
0.617,0.05433601736140592,0.199
0.617,0.0559491693619214,0.199
0.617,0.05748642663616227,0.199
0.617,0.058983864319996804,0.199
