j1,j2,j3,j4,j5,j6,j7
-0.18314229648895441,0.700037161046609,0.45315045741527893,1.5707714566872406,0.1630777633408318,0.8708083104826683,-1.1818627537962811e-05
-0.0041628738931560605,0.7000373301133962,0.27417178299200895,1.5707711599422458,-5.428437919619e-05,0.8708095658160877,-8.909026346870519e-06
0.000440962715988924,0.7000431707165733,0.08577336363154853,1.5707861951579494,0.000429797743799476,0.8708327905693096,-8.418416732602907e-06
0.0008921561466355143,0.7000844083814384,0.008458786998032153,1.5708384950372478,0.0008608979038271514,0.8708344705494877,-8.625330012002053e-06
0.0012860733921646883,0.7001526664293918,0.012208401769645327,1.5709173519679576,0.0012393983089813432,0.8708164338883773,-8.608335718029991e-06
0.001630659261594225,0.700237959765972,0.015503345843036698,1.571012237865495,0.0015718258252475081,0.870785376647162,-8.460326973214194e-06
0.0019471334717078292,0.7003348925490513,0.018538644248682346,1.5711196551697206,0.0018785975236195185,0.8707454894395417,-8.507406231927916e-06
0.0022079390247853325,0.7004312954783707,0.021055644298637155,1.571225025405404,0.0021326194240671725,0.8707024890697515,-8.580471646979504e-06
0.0025092993373405648,0.7005575835779032,0.02395943266095646,1.5713614497085446,0.0024255242229491714,0.8706441581772966,-8.43280088869136e-06
0.0028235963471443526,0.7007053042294729,0.026991569353815414,1.5715213978108018,0.0027318708573513817,0.8705735104477714,-8.486751745806487e-06
0.00306911870987836,0.7008364983786262,0.02937651233699512,1.5716623148063933,0.002972572380283367,0.8705088808681056,-8.480710937952551e-06
0.00336122262592653,0.7010059211159065,0.032212308993922356,1.5718437559912246,0.0032586884828456064,0.8704239370167048,-8.47376619539375e-06
0.0037676852751813428,0.7012630341507631,0.036144192216347015,1.5721183104524945,0.0036551798285149317,0.8702927729099041,-8.464807211616687e-06
0.004171829753659928,0.7015507252906756,0.040073087342153535,1.5724245385971747,0.004051122914672689,0.8701430280563374,-8.532619137469055e-06
0.00437361387737667,0.7017119236167435,0.04206598352073154,1.5725955179923075,0.004252047409069704,0.870058050150547,-8.528696667120528e-06
0.0047339003141280145,0.7020128256938785,0.04560286248391865,1.5729137180620922,0.004608192017734325,0.8698985046850938,-8.382994925781873e-06
0.004979686220475621,0.7022368548883504,0.04804321486758223,1.573150548745172,0.004854035462991568,0.8697785357734151,-8.378934032826635e-06
0.0054694047706780324,0.7027019227914524,0.05286237797426008,1.573642224337089,0.0053394062164446865,0.8695280842253332,-8.435894141456401e-06
