x,y,z
0.617,0.13571728803995525,0.199
0.617,0.1371288942185765,0.199
0.617,0.13842265708273355,0.199
0.617,0.13965256822674865,0.199
0.617,0.14087054440644514,0.199
0.617,0.1423761130689643,0.199
0.617,0.14386276515668295,0.199
0.617,0.14571848042836066,0.199
0.617,0.14732885801166135,0.199
0.617,0.148679866256546,0.199
0.617,0.15036124115007649,0.199
0.617,0.15180925373818177,0.199
0.617,0.15321301686375605,0.199
0.617,0.15444053765270704,0.199
0.617,0.15560755324916276,0.199
0.617,0.15662937000629162,0.199
0.617,0.15755341089844122,0.199
0.617,0.1584459559589812,0.199
0.617,0.1595372678192093,0.199
0.617,0.16081850684057358,0.199
0.617,0.16221880738151517,0.199
0.617,0.1628391237892945,0.199
0.617,0.1644924618206995,0.199
0.617,0.16551490195279295,0.199
0.617,0.16657773767999712,0.199
0.617,0.16780726225143117,0.199
0.617,0.16893945816505057,0.199
0.617,0.1702264883199982,0.199
0.617,0.17129350215159445,0.199
0.617,0.17233904552400203,0.199
0.617,0.1734460958454367,0.199
0.617,0.17444691589952738,0.199
0.617,0.1754103771868346,0.199
0.617,0.17643069277875212,0.199
0.617,0.17725982253288297,0.199
0.617,0.178398315058584,0.199
0.617,0.17912922368533762,0.199
0.617,0.17990250206514274,0.199
0.617,0.18061749632054075,0.199
0.617,0.18133121779307793,0.199
0.617,0.18206935594832868,0.199
0.617,0.18271249808226514,0.199
0.617,0.18331661435120078,0.199
0.617,0.18397046885194118,0.199
0.617,0.1845240261934295,0.199
0.617,0.18503043705229544,0.199
0.617,0.18545665802870187,0.199
0.617,0.18581789629649298,0.199
0.617,0.18631013420978032,0.199
0.617,0.18675884476860694,0.199
0.617,0.18735062330811408,0.199
0.617,0.18797893033920182,0.199
0.617,0.18857811279961822,0.199
0.617,0.18899068984991702,0.199
0.617,0.1894815965113965,0.199
0.617,0.18987416363556803,0.199
0.617,0.19021148713419012,0.199
0.617,0.19056918700447428,0.199
0.617,0.1909454585516464,0.199
0.617,0.1912865992750687,0.199
0.617,0.1916872274228904,0.199
0.617,0.19196994312801846,0.199
0.617,0.1922306182548324,0.199
0.617,0.19254126658779108,0.199
0.617,0.19298146873383842,0.199
0.617,0.1933688734452046,0.199
0.617,0.19379222341342378,0.199
0.617,0.19412407510683888,0.199
0.617,0.194510197938013,0.199
0.617,0.19484898265338163,0.199
0.617,0.19504099014602122,0.199
0.617,0.19536473873006843,0.199
0.617,0.19561857835557267,0.199
0.617,0.19584167935806518,0.199
0.617,0.19607876164616372,0.199
0.617,0.19630212800789087,0.199
0.617,0.19651736856318058,0.199
0.617,0.1967763268936885,0.199
0.617,0.19704506593892396,0.199
0.617,0.19722323655714735,0.199
0.617,0.1974067487303412,0.199
0.617,0.19755499056321746,0.199
0.617,0.19772040708320449,0.199
0.617,0.1978677613848811,0.199
0.617,0.19801583233739706,0.199
0.617,0.19817359839711968,0.199
0.617,0.1983107395383229,0.199
0.617,0.198432258954578,0.199
0.617,0.1986065967216039,0.199
0.617,0.19872170985445337,0.199
0.617,0.19882068737932174,0.199
0.617,0.1989309469807523,0.199
0.617,0.199038705630743,0.199
0.617,0.19912704571675416,0.199
0.617,0.19920615462243063,0.199
0.617,0.19930011160336214,0.199
0.617,0.19936854535565018,0.199
0.617,0.19945083121681612,0.199
0.617,0.19955015960783767,0.199
0.617,0.199612230699989,0.199
0.617,0.1996706250359157,0.199
0.617,0.19971416266778697,0.199
0.617,0.19975466401592146,0.199
0.617,0.19978960919458083,0.199
0.617,0.19982185946823455,0.199
0.617,0.19985581230032284,0.199
0.617,0.1998852222217437,0.199
0.617,0.19991085612286702,0.199
0.617,0.1999312484983648,0.199
0.617,0.19994634566601838,0.199
0.617,0.19995852278681525,0.199
0.617,0.1999682557397705,0.199
0.617,0.19997692034353065,0.199
0.617,0.19998415496678595,0.199
0.617,0.19998936713340604,0.199
0.617,0.19999370545504508,0.199
0.617,0.19999730996706583,0.199
0.617,0.19999888696931267,0.199
0.617,0.19999961333753052,0.199
0.617,0.19999993773414032,0.199
0.617,0.19999999974415383,0.199
0.617,0.1999999656453792,0.199
0.617,0.19999974553354244,0.199
0.617,0.19999903256988527,0.199
0.617,0.1999976170820082,0.199
0.617,0.1999953113634435,0.199
0.617,0.19999196176186373,0.199
0.617,0.19998757242993298,0.199
0.617,0.1999815082166379,0.199
0.617,0.19997375473001472,0.199
0.617,0.19996204621657232,0.199
0.617,0.19995359896476722,0.199
0.617,0.19994297271361317,0.199
0.617,0.1999335572191751,0.199
0.617,0.1999214868364111,0.199
0.617,0.19990805858121014,0.199
0.617,0.19989111289019235,0.199
0.617,0.1998751389253633,0.199
0.617,0.1998545434202978,0.199
0.617,0.19983462479333375,0.199
0.617,0.19981074286534722,0.199
0.617,0.19978223708100395,0.199
0.617,0.1997474327146196,0.199
0.617,0.19970009538352224,0.199
0.617,0.19965072072372947,0.199
0.617,0.19960127614867212,0.199
0.617,0.19954482640726384,0.199
0.617,0.19948488746225373,0.199
0.617,0.19942162471831504,0.199
0.617,0.19935017825135715,0.199
0.617,0.1992840832149767,0.199
0.617,0.1991848809533922,0.199
0.617,0.1991085753880319,0.199
0.617,0.19901024503088194,0.199
0.617,0.1989216335430783,0.199
0.617,0.19882068737932201,0.199
0.617,0.19874500479810558,0.199
0.617,0.19863664918382867,0.199
0.617,0.19849953440310436,0.199
0.617,0.19836613847626727,0.199
0.617,0.19823823195189588,0.199
0.617,0.19806708597298667,0.199
0.617,0.1978749659799251,0.199
0.617,0.1978132334305262,0.199
0.617,0.1973492152723343,0.199
0.617,0.19706275590984096,0.199
0.617,0.19680432895560357,0.199
0.617,0.19651245445554694,0.199
0.617,0.19625605284939196,0.199
0.617,0.19602564009668721,0.199
0.617,0.19576996675766933,0.199
0.617,0.19553877370345124,0.199
0.617,0.19530580597339137,0.199
0.617,0.19492384371706734,0.199
0.617,0.1946460285083359,0.199
0.617,0.19429249110382918,0.199
0.617,0.19400782561334567,0.199
0.617,0.19354315134572153,0.199
0.617,0.19316940102968355,0.199
0.617,0.19278270183276675,0.199
0.617,0.19220640200778377,0.199
0.617,0.191829327695754,0.199
0.617,0.1914670157609073,0.199
0.617,0.19077638575040695,0.199
0.617,0.19036839394641297,0.199
0.617,0.18972203269225435,0.199
0.617,0.18925744463276256,0.199
0.617,0.18868969464080176,0.199
0.617,0.18795794287419493,0.199
0.617,0.18732899113477686,0.199
0.617,0.18647943623555152,0.199
0.617,0.18585257130308658,0.199
0.617,0.18516143846073196,0.199
0.617,0.18449966498909837,0.199
0.617,0.1837458587007274,0.199
0.617,0.18286792820295472,0.199
0.617,0.18208261746595883,0.199
0.617,0.18131763775941367,0.199
0.617,0.18061749632054075,0.199
0.617,0.17980320450349868,0.199
0.617,0.1790567784239605,0.199
0.617,0.1784278269909298,0.199
0.617,0.17741152242441516,0.199
0.617,0.1763064299639554,0.199
0.617,0.17537859647076182,0.199
0.617,0.174235427488526,0.199
0.617,0.17336310884377776,0.199
0.617,0.17247457283805728,0.199
0.617,0.1715008796209463,0.199
0.617,0.17049085866311386,0.199
0.617,0.16928199207084654,0.199
0.617,0.1683213153325243,0.199
0.617,0.1672328744289428,0.199
0.617,0.16620021740563967,0.199
0.617,0.16549575942187011,0.199
0.617,0.16416110741439194,0.199
0.617,0.16323642510757808,0.199
0.617,0.16215848674163003,0.199
0.617,0.16102312186667328,0.199
0.617,0.16003580833187292,0.199
0.617,0.159014499503002,0.199
0.617,0.15787331373152486,0.199
0.617,0.15714639005181075,0.199
0.617,0.15602211186933995,0.199
0.617,0.15483863256880775,0.199
0.617,0.15357183923230727,0.199
0.617,0.15258167929650457,0.199
0.617,0.15123724520299253,0.199
0.617,0.14971072232000315,0.199
0.617,0.14872695116109297,0.199
0.617,0.14742423741391825,0.199
0.617,0.14569426285284376,0.199
0.617,0.14479446268633833,0.199
0.617,0.14257542945772156,0.199
0.617,0.14104716409932666,0.199
0.617,0.1396525682267546,0.199
0.617,0.13801004818718843,0.199
0.617,0.13645108425374558,0.199
0.617,0.13450314813015013,0.199
0.617,0.13252765667519495,0.199
0.617,0.1308787199039369,0.199
0.617,0.1289914592472134,0.199
0.617,0.12727589551545304,0.199
0.617,0.12517591882319268,0.199
0.617,0.12319185437642832,0.199
0.617,0.12147296089182058,0.199
0.617,0.1197374183098236,0.199
0.617,0.11769185062992249,0.199
0.617,0.11609875925848884,0.199
0.617,0.11419387536827375,0.199
0.617,0.11224085994596827,0.199
0.617,0.11042189018662274,0.199
0.617,0.10840335302326237,0.199
0.617,0.10683108235947969,0.199
0.617,0.10531035746179818,0.199
0.617,0.10343493989834468,0.199
0.617,0.10186106388776928,0.199
0.617,0.09925859344677146,0.199
0.617,0.0976910395729561,0.199
0.617,0.09592067834858031,0.199
0.617,0.09381387854529838,0.199
0.617,0.09244431951238663,0.199
0.617,0.09096987304136056,0.199
0.617,0.08958722676571895,0.199
0.617,0.0881652586346166,0.199
0.617,0.08677019932616237,0.199
0.617,0.08536914451777772,0.199
0.617,0.08302098050841372,0.199
0.617,0.08157059252929688,0.199
0.617,0.07974079574744364,0.199
0.617,0.07844766883922344,0.199
0.617,0.07649964468211945,0.199
0.617,0.07440408193928338,0.199
0.617,0.07260907302031727,0.199
0.617,0.07011093012515274,0.199
0.617,0.06861210681056767,0.199
0.617,0.06644221642823744,0.199
0.617,0.06482575346848085,0.199
0.617,0.06292125083136585,0.199
0.617,0.061789214790130165,0.199
0.617,0.059979870669664814,0.199
0.617,0.05809302272858802,0.199
0.617,0.056307041476817254,0.199
0.617,0.05404877376120404,0.199
0.617,0.0522504179090319,0.199
0.617,0.050880187374103936,0.199
0.617,0.0489280135981883,0.199
0.617,0.04653434190858424,0.199
0.617,0.04493405505684639,0.199
0.617,0.0428558261528888,0.199
0.617,0.04113801643208542,0.199
0.617,0.03864630703141905,0.199
0.617,0.03600027370620168,0.199
0.617,0.03323608416983875,0.199
0.617,0.030871387806693434,0.199
0.617,0.029279749571578945,0.199
0.617,0.027648860425497135,0.199
0.617,0.02605297115618277,0.199
0.617,0.024492337576936363,0.199
0.617,0.02270664966656888,0.199
0.617,0.02095613730488971,0.199
0.617,0.01927837945173988,0.199
0.617,0.017487054768128563,0.199
0.617,0.015768855303839757,0.199
0.617,0.014086716292382034,0.199
0.617,0.012665349690610977,0.199
0.617,0.010981213180323135,0.199
0.617,0.009446000010197964,0.199
0.617,0.007910151830920864,0.199
0.617,0.0063737718564920165,0.199
0.617,0.004724499929817577,0.199
0.617,0.003187346472079161,0.199
0.617,0.0018374705879610764,0.199
0.617,0.00011249999325588234,0.199
0.617,-0.001424986282059948,0.199
0.617,-0.0030373671423615245,0.199
0.617,-0.005811569098348374,0.199
0.617,-0.008134945782622749,0.199
0.617,-0.010906341022290433,0.199
0.617,-0.012740177407653652,0.199
0.617,-0.014273679435987535,0.199
0.617,-0.016590778219416347,0.199
0.617,-0.01901725124546058,0.199
0.617,-0.021626773245852687,0.199
0.617,-0.023971737481495975,0.199
0.617,-0.026201508930202067,0.199
0.617,-0.02813094212242384,0.199
0.617,-0.031167258715584095,0.199
0.617,-0.0329038680751374,0.199
0.617,-0.03504290442801056,0.199
0.617,-0.03714048207404205,0.199
0.617,-0.0389031431051976,0.199
0.617,-0.04051578169198686,0.199
0.617,-0.04175977758668564,0.199
0.617,-0.04336679224687473,0.199
0.617,-0.04475198291410018,0.199
0.617,-0.046025542718797136,0.199
0.617,-0.047514569302196386,0.199
0.617,-0.04874696638483167,0.199
0.617,-0.05084408890500272,0.199
0.617,-0.05199822994508976,0.199
0.617,-0.052358467356627525,0.199
0.617,-0.05376139280898448,0.199
0.617,-0.054838360997745056,0.199
0.617,-0.056163919364312476,0.199
0.617,-0.05770059497535179,0.199
0.617,-0.05926862597593316,0.199
0.617,-0.06093854058393028,0.199
0.617,-0.06253239892749357,0.199
0.617,-0.06408599053513805,0.199
0.617,-0.06563467165670986,0.199
0.617,-0.06798319796480731,0.199
0.617,-0.06951897799878642,0.199
0.617,-0.07104944226117824,0.199
0.617,-0.07247067226160797,0.199
0.617,-0.07399054621518361,0.199
0.617,-0.075539120870797,0.199
0.617,-0.07687634874919205,0.199
0.617,-0.07831128974524777,0.199
0.617,-0.07977476457650678,0.199
0.617,-0.08119860739373684,0.199
0.617,-0.08251571039201791,0.199
0.617,-0.08382788587324247,0.199
0.617,-0.08533571375215142,0.199
0.617,-0.08816525863460921,0.199
0.617,-0.08971917504388426,0.199
0.617,-0.09267302382688554,0.199
0.617,-0.09556524370412954,0.199
0.617,-0.09788347792260073,0.199
0.617,-0.09999119878310432,0.199
0.617,-0.1013236892396363,0.199
0.617,-0.10324660088207552,0.199
0.617,-0.10496762154972022,0.199
0.617,-0.1066144395693772,0.199
0.617,-0.10784966858205786,0.199
0.617,-0.1102696153030704,0.199
0.617,-0.11263293047694162,0.199
0.617,-0.11431345915271321,0.199
0.617,-0.11627641251752761,0.199
0.617,-0.11742724238043421,0.199
0.617,-0.11880505881917003,0.199
0.617,-0.11996977858275773,0.199
0.617,-0.12095403699327877,0.199
0.617,-0.12207647785117569,0.199
0.617,-0.12307778351276105,0.199
0.617,-0.12410172017313742,0.199
0.617,-0.12528859467171005,0.199
0.617,-0.12655094947751505,0.199
0.617,-0.12766490488870846,0.199
0.617,-0.1291015007958415,0.199
0.617,-0.13098741018574211,0.199
0.617,-0.13271569879455541,0.199
0.617,-0.13426435117362284,0.199
0.617,-0.1356121352759117,0.199
0.617,-0.13702484021676087,0.199
0.617,-0.1382680829551525,0.199
0.617,-0.13942286662313627,0.199
0.617,-0.14059248309459482,0.199
0.617,-0.14177614746686304,0.199
0.617,-0.14322088101330266,0.199
0.617,-0.1444765865526481,0.199
0.617,-0.14559733914151896,0.199
0.617,-0.14685066994857277,0.199
0.617,-0.14827877042999207,0.199
0.617,-0.14971072231999766,0.199
0.617,-0.15080022965148476,0.199
0.617,-0.1525137798044794,0.199
0.617,-0.15363896097870378,0.199
0.617,-0.15514701820935475,0.199
0.617,-0.15615260699885924,0.199
0.617,-0.1574250965071328,0.199
0.617,-0.15934947711553502,0.199
0.617,-0.1612271703160519,0.199
0.617,-0.16243954533689317,0.199
0.617,-0.16345396940339774,0.199
0.617,-0.16443410748852605,0.199
0.617,-0.1655531698341454,0.199
0.617,-0.1666529663576819,0.199
0.617,-0.16758557374558727,0.199
0.617,-0.1689756122673491,0.199
0.617,-0.1700849603353409,0.199
0.617,-0.17139729475657203,0.199
0.617,-0.17238991156358968,0.199
0.617,-0.173329873628796,0.199
0.617,-0.17443068219337016,0.199
0.617,-0.1754103771868346,0.199
0.617,-0.17649268587230438,0.199
0.617,-0.17724462088562537,0.199
0.617,-0.17844257434066968,0.199
0.617,-0.17907127894757588,0.199
0.617,-0.1797747822514195,0.199
0.617,-0.18074212896398995,0.199
0.617,-0.18152074030634255,0.199
0.617,-0.18209587330472987,0.199
0.617,-0.1827124980822651,0.199
0.617,-0.18316355898023176,0.199
0.617,-0.18374585870072446,0.199
0.617,-0.184584831108128,0.199
0.617,-0.1852799445249813,0.199
0.617,-0.18577158518360584,0.199
0.617,-0.18632145972133538,0.199
0.617,-0.1868806927920611,0.199
0.617,-0.18745845543198936,0.199
0.617,-0.1880417620719147,0.199
0.617,-0.18865932807650002,0.199
0.617,-0.1891985040804386,0.199
0.617,-0.18969335638974238,0.199
0.617,-0.19009046841992544,0.199
0.617,-0.19049646627729047,0.199
0.617,-0.19105126914336934,0.199
0.617,-0.19156060831056756,0.199
0.617,-0.192002813792619,0.199
0.617,-0.1925018709538062,0.199
0.617,-0.19293590026327065,0.199
0.617,-0.1933027846899595,0.199
0.617,-0.19364350196141944,0.199
0.617,-0.193987165416144,0.199
0.617,-0.1942924911038274,0.199
0.617,-0.19462675267920615,0.199
0.617,-0.19489896534209772,0.199
0.617,-0.19522850164855968,0.199
0.617,-0.19548699723272966,0.199
0.617,-0.19572545597924532,0.199
0.617,-0.19599355293731904,0.199
0.617,-0.19628169416581331,0.199
0.617,-0.19655164597126815,0.199
0.617,-0.19676695879687645,0.199
0.617,-0.19700501901236117,0.199
0.617,-0.197210435570317,0.199
0.617,-0.19743926825847105,0.199
0.617,-0.19764821883375117,0.199
0.617,-0.19789290993917172,0.199
0.617,-0.19809407396933487,0.199
0.617,-0.19823823195189583,0.199
0.617,-0.19842036634206153,0.199
0.617,-0.19862030882767423,0.199
0.617,-0.19879829865967055,0.199
0.617,-0.19895400439350014,0.199
0.617,-0.19904303692259084,0.199
0.617,-0.19914325549043072,0.199
0.617,-0.19924947234768275,0.199
0.617,-0.19930891530857198,0.199
0.617,-0.199378420792603,0.199
0.617,-0.19946581177320333,0.199
0.617,-0.19954749810317837,0.199
0.617,-0.1996288793410731,0.199
0.617,-0.19969804973635769,0.199
0.617,-0.19975466401592146,0.199
0.617,-0.19980998606612596,0.199
0.617,-0.19985262642796542,0.199
0.617,-0.1998900569715243,0.199
0.617,-0.19991760403136177,0.199
0.617,-0.19993802047010123,0.199
0.617,-0.1999571122807108,0.199
0.617,-0.1999707603873219,0.199
0.617,-0.1999808457183427,0.199
0.617,-0.1999876978788361,0.199
0.617,-0.19999329581096534,0.199
0.617,-0.19999753184869498,0.199
0.617,-0.19999935776739122,0.199
0.617,-0.19999995754843064,0.199
0.617,-0.19999999982859046,0.199
0.617,-0.1999999449028745,0.199
0.617,-0.1999995608109343,0.199
0.617,-0.199998264052453,0.199
0.617,-0.1999963465723105,0.199
0.617,-0.19999286887942366,0.199
0.617,-0.1999879462571483,0.199
0.617,-0.19998117889382883,0.199
0.617,-0.1999720698379562,0.199
0.617,-0.19996125136815615,0.199
0.617,-0.19994958456345416,0.199
0.617,-0.199943998828379,0.199
0.617,-0.19992191068155,0.199
0.617,-0.19989932164610966,0.199
0.617,-0.19986081532024277,0.199
0.617,-0.19980386037640713,0.199
0.617,-0.1997428433633067,0.199
0.617,-0.1996781615249604,0.199
0.617,-0.1995975804890838,0.199
0.617,-0.19950775236325324,0.199
0.617,-0.19939465704730935,0.199
0.617,-0.19930187809977978,0.199
0.617,-0.19918877586682174,0.199
0.617,-0.19907300515350476,0.199
0.617,-0.19896313720256464,0.199
0.617,-0.1988766841936846,0.199
0.617,-0.198783222756977,0.199
0.617,-0.19869550429231567,0.199
0.617,-0.19853673078463027,0.199
0.617,-0.19837222144215255,0.199
0.617,-0.19823823195189588,0.199
0.617,-0.1980974305418706,0.199
0.617,-0.19793558288740007,0.199
0.617,-0.19782055424520315,0.199
0.617,-0.1976635347086979,0.199
0.617,-0.19749555595496793,0.199
0.617,-0.1972908837216488,0.199
0.617,-0.1971241458604859,0.199
0.617,-0.19690113247825752,0.199
0.617,-0.19667233784480231,0.199
0.617,-0.1964382215294667,0.199
0.617,-0.1963174072392238,0.199
0.617,-0.19609988554242355,0.199
0.617,-0.19586359134612177,0.199
0.617,-0.19562990599108335,0.199
0.617,-0.19538818258192586,0.199
0.617,-0.1950837231839472,0.199
0.617,-0.19493005155579787,0.199
0.617,-0.19474176680526986,0.199
0.617,-0.19433246277566085,0.199
0.617,-0.19408320584677918,0.199
0.617,-0.19382030648049428,0.199
0.617,-0.19357910156250002,0.199
0.617,-0.19331750577819512,0.199
0.617,-0.1930344043188344,0.199
0.617,-0.1927595487775782,0.199
0.617,-0.19247026332750355,0.199
0.617,-0.1920356025496027,0.199
0.617,-0.1916451500155307,0.199
0.617,-0.19116504983688495,0.199
0.617,-0.19071361917783927,0.199
0.617,-0.19019292709112012,0.199
0.617,-0.18950095421039295,0.199
0.617,-0.18895083734837245,0.199
0.617,-0.18826013140045536,0.199
0.617,-0.18768312157421652,0.199
0.617,-0.1871987374630419,0.199
0.617,-0.18664749517720916,0.199
0.617,-0.18584101852160886,0.199
0.617,-0.18529176444852036,0.199
0.617,-0.18491075823406952,0.199
0.617,-0.18453619838648533,0.199
0.617,-0.1840820903483083,0.199
0.617,-0.1835825055012926,0.199
0.617,-0.18325294011275628,0.199
0.617,-0.18280326470941194,0.199
0.617,-0.18239919098693963,0.199
0.617,-0.1819497466880632,0.199
0.617,-0.18145318180618464,0.199
0.617,-0.1808662992468928,0.199
0.617,-0.1803947849462578,0.199
0.617,-0.17980320450349863,0.199
0.617,-0.17923040618446298,0.199
0.617,-0.17861909455309297,0.199
0.617,-0.1776680915337675,0.199
0.617,-0.17703119332458517,0.199
0.617,-0.17629087117622694,0.199
0.617,-0.17569536533706775,0.199
0.617,-0.17456039022847006,0.199
0.617,-0.17382597702352232,0.199
0.617,-0.1729292497190436,0.199
0.617,-0.17215209221116723,0.199
0.617,-0.17156982078003788,0.199
0.617,-0.1703852662200713,0.199
0.617,-0.16953305488195847,0.199
0.617,-0.16868573460234,0.199
0.617,-0.16758557374559135,0.199
0.617,-0.16680314823945436,0.199
0.617,-0.16585848802677972,0.199
0.617,-0.16484150751011883,0.199
0.617,-0.16394582212235156,0.199
0.617,-0.1630380592295781,0.199
0.617,-0.16207797966028434,0.199
0.617,-0.16118640596771242,0.199
0.617,-0.160242573355188,0.199
0.617,-0.15928677871370558,0.199
0.617,-0.15825553025723121,0.199
0.617,-0.15742509650713776,0.199
0.617,-0.15645631436750196,0.199
0.617,-0.15549812463971868,0.199
0.617,-0.15441836856812402,0.199
0.617,-0.15341502841695526,0.199
0.617,-0.15221897646199162,0.199
0.617,-0.1509614651128788,0.199
0.617,-0.14978062497571784,0.199
0.617,-0.1487504854887694,0.199
0.617,-0.14773362524668854,0.199
0.617,-0.14685066994857793,0.199
0.617,-0.14583948816126432,0.199
0.617,-0.14491648348298763,0.199
0.617,-0.14386276515668298,0.199
0.617,-0.14277440920252807,0.199
0.617,-0.14172601400231757,0.199
0.617,-0.14059248309460062,0.199
0.617,-0.1395760476215387,0.199
0.617,-0.13819072647460565,0.199
0.617,-0.13655558696565068,0.199
0.617,-0.13524346276341687,0.199
0.617,-0.1341049270371057,0.199
0.617,-0.13268885056482116,0.199
0.617,-0.1312045542251141,0.199
0.617,-0.1298969690998838,0.199
0.617,-0.12838484081488782,0.199
0.617,-0.1252322662404381,0.199
0.617,-0.12304925410169504,0.199
0.617,-0.12144417104669505,0.199
0.617,-0.1197374183098236,0.199
0.617,-0.11760368834147034,0.199
0.617,-0.11583197932502448,0.199
0.617,-0.1138946093426402,0.199
0.617,-0.11248222055816567,0.199
0.617,-0.11096919866988884,0.199
0.617,-0.10953722035269978,0.199
0.617,-0.10747979600805249,0.199
0.617,-0.10568368905349192,0.199
0.617,-0.10359177890887045,0.199
0.617,-0.10189263866183561,0.199
0.617,-0.10034084992432966,0.199
0.617,-0.09861988635558741,0.199
0.617,-0.09797964571529794,0.199
0.617,-0.0966623972766588,0.199
0.617,-0.09507983441549069,0.199
0.617,-0.09322770986762441,0.199
0.617,-0.09162607775783593,0.199
0.617,-0.08965320791654462,0.199
0.617,-0.08736882138110785,0.199
0.617,-0.08573666179050149,0.199
0.617,-0.08399575328944762,0.199
0.617,-0.08238084841004858,0.199
0.617,-0.08072461371667213,0.199
0.617,-0.07916284702294006,0.199
0.617,-0.07790185700934504,0.199
0.617,-0.07591674934166215,0.199
0.617,-0.07481719536136686,0.199
0.617,-0.07274742795267719,0.199
0.617,-0.07153527495707451,0.199
0.617,-0.0697628194685436,0.199
0.617,-0.06805311985691112,0.199
0.617,-0.0659859478047658,0.199
0.617,-0.06390969116297882,0.199
0.617,-0.06168295722113956,0.199
0.617,-0.059624366495891534,0.199
0.617,-0.05730789029993846,0.199
0.617,-0.055734339427276874,0.199
0.617,-0.05365358968757658,0.199
0.617,-0.05250250416014687,0.199
0.617,-0.05138535297823238,0.199
0.617,-0.04997712270062463,0.199
0.617,-0.048710751121310736,0.199
0.617,-0.04689754795962245,0.199
0.617,-0.045225277412502124,0.199
0.617,-0.042454117950664255,0.199
0.617,-0.04040592693507672,0.199
0.617,-0.038536211295982226,0.199
0.617,-0.03644181071301697,0.199
0.617,-0.034453282894885695,0.199
0.617,-0.03283002779894162,0.199
0.617,-0.030871387806693434,0.199
0.617,-0.02857577222141619,0.199
0.617,-0.026943944789145385,0.199
0.617,-0.024455158166548863,0.199
0.617,-0.02292997831852847,0.199
0.617,-0.021626773245861097,0.199
0.617,-0.02054617011717444,0.199
0.617,-0.018382928709957364,0.199
0.617,-0.01655342493039147,0.199
0.617,-0.013712747951685034,0.199
0.617,-0.011842113739180482,0.199
0.617,-0.00955835546490702,0.199
0.617,-0.006935917256281371,0.199
0.617,-0.004312119796335473,0.199
0.617,-0.0014999840000839981,0.199
0.617,-7.499999800675283e-05,0.199
0.617,0.002137453702201947,0.199
0.617,0.0036747647087776447,0.199
0.617,0.006036456760875358,0.199
0.617,0.007685346490285211,0.199
0.617,0.009520904026917382,0.199
0.617,0.012066656034210699,0.199
0.617,0.014011927082066139,0.199
0.617,0.015619381528488852,0.199
0.617,0.01726302257060991,0.199
0.617,0.01924107772171363,0.199
0.617,0.02058344399632639,0.199
0.617,0.022408827385864777,0.199
0.617,0.024826908069862347,0.199
0.617,0.02664702142602543,0.199
0.617,0.028390446164402894,0.199
0.617,0.029983304995943982,0.199
0.617,0.03201744155873745,0.199
0.617,0.03305153286332985,0.199
0.617,0.03585304864421107,0.199
0.617,0.03761821300753718,0.199
0.617,0.039343256498234336,0.199
0.617,0.04102824451195691,0.199
0.617,0.042344525583684234,0.199
0.617,0.04420550001523868,0.199
0.617,0.04588010541965212,0.199
0.617,0.04755084773404708,0.199
0.617,0.049724041131888275,0.199
0.617,0.051241060616604384,0.199
0.617,0.053258147802310585,0.199
0.617,0.05487422640426487,0.199
0.617,0.056664690161686626,0.199
0.617,0.05859207280839229,0.199
