j1,j2,j3,j4,j5,j6,j7
-0.21355376577526997,0.7000358607215498,0.6158098574394071,1.570771793067001,0.20010463932970257,0.8708075820981769,-1.3958546075443223e-05
-0.16645387508880738,0.7000357204605709,0.5687101196011675,1.570771303111778,0.1530051678527915,0.870808646163792,-1.3079442397589958e-05
-0.0007141425138783575,0.7001487211733135,0.3803109810471579,1.5710218528086246,0.0008005274026601228,0.8707521903708422,-9.437373501341995e-06
-0.0014955968330276903,0.7002448249893751,0.12911285788231375,1.571170554086181,0.0012815131973109573,0.8707156294516754,-8.366991302466431e-06
-0.002404620639380184,0.7003789194085615,0.016494037741423995,1.571351746188058,0.0018688975013780862,0.8706683479094259,-8.601354426041041e-06
-0.00351844722272876,0.7006376150881293,0.024759337395284575,1.5716551350054928,0.002796952281572729,0.8705793357891052,-8.577426603650906e-06
-0.004901300726174007,0.7010059842790266,0.03373995749506076,1.572029137721895,0.0038130189379614876,0.8704530781986755,-8.55434570112834e-06
-0.006370735207686273,0.701325615030302,0.04017102996677213,1.5723198948669257,0.004562971984666042,0.8703496364681129,-8.464653435069636e-06
-0.007529605768706205,0.7015541690207723,0.044386751829701865,1.5725146411707822,0.005063460777096296,0.8702800105590685,-8.455852060329505e-06
-0.009076372027749358,0.7020877792100606,0.05298819310317526,1.5729803441369175,0.00604549457761383,0.8700956532976338,-8.43984255460839e-06
-0.01058331734036333,0.7025170294668515,0.05914838506748321,1.5733337637249694,0.006766596767475264,0.8699533529746768,-8.365758883854824e-06
-0.011940061063202556,0.7029086170839829,0.06437348862016368,1.5736483503884902,0.007381702171984195,0.8698253501407756,-8.358215299431038e-06
-0.013573460472823484,0.7037194958529955,0.07383662537134317,1.5743275921640647,0.008456400407977682,0.8695292893943352,-8.483337112785705e-06
-0.014199576424741345,0.7038638672973292,0.07555089905538637,1.5744323676177876,0.008666300077665667,0.8694875091287635,-8.410903199695952e-06
-0.015877924299456225,0.7052149311901479,0.0886133782922105,1.5755801874864321,0.010119789706261706,0.8689590231845985,-8.473135451048108e-06
-0.017797045629589725,0.7058630117539453,0.09465954347944994,1.5760689517713455,0.010843860340699507,0.8687427196168178,-8.470837624230398e-06
-0.019438363439602035,0.7064629708899464,0.09999575800242155,1.5765192570315296,0.011479626741585314,0.868542652500107,-8.46984675018092e-06
-0.021035380223406897,0.7071476035444935,0.1057198965454873,1.5770403218802835,0.012153244862167512,0.8683075520620429,-8.47012337157338e-06
-0.02250527258954005,0.7078200259045282,0.11107887406598405,1.577550752350274,0.012781865432565986,0.8680759970781091,-8.471459485015487e-06
-0.02403931762208522,0.7086558026837535,0.11732199864744874,1.5781957162000628,0.013505065625635915,0.8677786468801232,-8.474684380033182e-06
-0.025414064581405604,0.7093761181713862,0.12252318559806596,1.5787418893600957,0.01411097217224988,0.8675276325569161,-8.478339840856108e-06
-0.026691708425771843,0.7100681347700819,0.1273345927117333,1.57926387491022,0.014670722743610476,0.867286993497923,-8.351135079465166e-06
-0.028231936624823817,0.7112226384981613,0.13473960245538397,1.5801696662724858,0.015512130799030466,0.8668589911765743,-8.360429024634186e-06
-0.029089417220046876,0.7116280501929442,0.13743532863474517,1.5804611064486123,0.0158310579959009,0.8667268099883882,-8.364095257284987e-06
-0.030626017002274963,0.7128466793586901,0.14472355193066466,1.5814120152475564,0.016657862056481676,0.8662754945050004,-8.506728438106848e-06
-0.03195577937812999,0.7136886220880063,0.1497241466233259,1.5820413790887065,0.01723589336478959,0.8659813799950333,-8.515414805287946e-06
-0.03360660707176688,0.7152979474871364,0.1584337190337557,1.5833088797685395,0.01821154910582301,0.8653717355957014,-8.534407984761572e-06
-0.034990890448538536,0.7161751458657264,0.16327232781465728,1.583950785130054,0.018772153692487414,0.8650717270904584,-8.4084060887335e-06
-0.03650363102320142,0.7173251902097615,0.16929029408128393,1.5848138374005378,0.01945967864305409,0.8646635705587196,-8.5039321779945e-06
-0.037705831467702566,0.718123800137989,0.17345880181596218,1.5853936673704778,0.019941155398203847,0.8643927901121637,-8.562077994156425e-06
-0.03885604337631321,0.7189290414026335,0.17755201244772323,1.5859802048763134,0.02041201865828768,0.8641183856252779,-8.572995143119044e-06
-0.03998099847188907,0.7197600663349055,0.18166519228210287,1.5865878340610715,0.02088310604887056,0.863833335597489,-8.585183966403065e-06
-0.04120715382432927,0.7207778710943247,0.1865121932317999,1.5873424605336037,0.021432873736446645,0.8634762575176529,-8.475818888520337e-06
-0.04253230201819935,0.721993829541824,0.19209479740809776,1.5882538216741926,0.022061570126219898,0.8630427544900661,-8.619528932385379e-06
-0.04381566417591731,0.7231380634674895,0.19724446448894017,1.5891010864127768,0.02264231900725644,0.8626408249510753,-8.514455250185904e-06
-0.04527185967923142,0.7246552964667297,0.20376767935800721,1.590245424066402,0.02336970434334873,0.8620931447261109,-8.663160478761256e-06
-0.046599471974698936,0.7258487438451668,0.20888177846023392,1.5911179033814333,0.023945662129511547,0.8616803736763714,-8.561579825538956e-06
-0.04808914124986252,0.7274036930382843,0.21526076163325492,1.5922761248468298,0.024656153243504342,0.8611278538877452,-8.669419016449353e-06
-0.04931662043724394,0.7284614659347319,0.21964124188668688,1.5930325380293224,0.02515074072177903,0.860773211426161,-8.688926945943365e-06
-0.05048684681372162,0.7294934208865866,0.22383463823027494,1.5937695233114368,0.025622913379040213,0.8604276837923619,-8.748201977049064e-06
-0.051748183542159154,0.730716693262762,0.228652089705216,1.5946537728572556,0.026161068151991707,0.8600107192649462,-8.770952725889458e-06
-0.05302374363307916,0.7319944139347063,0.2335741762278074,1.5955772365272018,0.02670909787455855,0.859575064254976,-8.794870083761452e-06
-0.05447649854761494,0.7336629811950486,0.23974706363507714,1.5968033840505242,0.02738863148788262,0.8589913429448517,-8.709326738021161e-06
-0.05573551361388773,0.7348937282761296,0.24433510372411682,1.5976770222001946,0.02789936058316833,0.8585821380573382,-8.734086221373616e-06
-0.05702064729080458,0.7362101588001568,0.24913448874141242,1.5986148065316108,0.028431338478383417,0.8581423289750365,-8.876602273666379e-06
-0.058402286354101385,0.7377412220010546,0.2545525405321065,1.599713859467803,0.029027228995490262,0.8576241420607165,-8.79204751758067e-06
-0.05987430538411065,0.7394593313911981,0.26047883266995164,1.6009510705712042,0.029675864661401263,0.8570399393908206,-8.827387743437498e-06
-0.06146004159816432,0.7414047041111695,0.26701046419940155,1.602354457545995,0.03038704734960529,0.8563762494343079,-8.882445888147572e-06
-0.06280016254307252,0.7427676312966449,0.2716543723041003,1.6032963542841907,0.03089891223748875,0.8559399465183599,-8.911827026558683e-06
-0.06440458932249626,0.7447381644909594,0.2780567596727721,1.604700504947525,0.03159366511043782,0.8552794290981574,-8.952826851427176e-06
-0.0659434177184135,0.74648310277429,0.28370381303691694,1.6059165103998403,0.03220881185421298,0.8547134618639802,-8.986693965873371e-06
-0.0675532681915012,0.748399420131312,0.2897581422211948,1.6072553739272388,0.032864723186454725,0.8540894050247898,-9.020278462834597e-06
-0.0688684780162605,0.7497486524083943,0.29407869876362636,1.6081615877692963,0.03333721010379165,0.8536755865757932,-9.046331151729703e-06
-0.070671347088191,0.7523067581388769,0.3017111803161088,1.6099835295283,0.03415100759376344,0.8528180608412752,-9.129176589794952e-06
-0.07210098020630795,0.7537848029994425,0.3062947015375359,1.610961903013683,0.03464979425681047,0.8523745322103728,-9.161983305361332e-06
-0.07362669671368938,0.7555105927878429,0.31149656304356466,1.6121218798315446,0.03521116318114448,0.8518447505361193,-9.266225642790005e-06
-0.07528829661220193,0.7575686040974778,0.3175161032197389,1.6135227624354407,0.03585484701596009,0.8512002812423454,-9.32389750918361e-06
-0.07716693885815129,0.7601706855807064,0.32486588249690485,1.6153203719934393,0.036632661089977425,0.8503665865254488,-9.371173478101014e-06
-0.07859220732270611,0.7616566068803712,0.32922918103468124,1.6162733059782441,0.037102989315898505,0.8499423416945717,-9.320731986228736e-06
-0.08062758063740905,0.7647044759977595,0.3374945480360765,1.61838064327942,0.037968796984084285,0.8489643369138742,-9.445453997614095e-06
-0.08267197406121873,0.767306627409214,0.34461769696858724,1.6201045993314764,0.038720567041623966,0.8481817319856528,-9.510513486965522e-06
-0.08444889398192679,0.769287231391937,0.35010899329950984,1.6213612349746018,0.03930406842003897,0.8476252923873284,-9.486718832718566e-06
-0.08611464352302622,0.7711524499166469,0.35522381731303465,1.6225369858193197,0.039845843489197286,0.8471069833017397,-9.615459688028238e-06
-0.08784304876841631,0.7732158216995746,0.3607512074825001,1.6238501753651056,0.040427319990715915,0.8465250130308188,-9.634830584026588e-06
-0.08939362949979657,0.7749874083555506,0.3654931990656989,1.624954995405135,0.04092664405296098,0.8460415348961607,-9.677986342992995e-06
-0.09121683730703367,0.7773709765368011,0.37163925044850554,1.626485220015172,0.041565884305742706,0.8453599062712494,-9.730778031347143e-06
-0.09307024708416645,0.7797719812543233,0.3777671227941193,1.6280101923388575,0.04220162467655708,0.8446846719403318,-9.809014540174132e-06
-0.09516235684796648,0.7827270460150197,0.3850944422670981,1.6299108752204612,0.04295506679630812,0.8438364581222144,-9.877618293074875e-06
-0.09730382438215557,0.7855889254513464,0.39216604194044447,1.6317079349981478,0.04368200273228684,0.8430452099001347,-9.838444866794305e-06
-0.09960173479779844,0.7887407852333732,0.39981506648942133,1.633680773889516,0.04446424961158879,0.8421781442165042,-9.915473389909835e-06
-0.1014637738668398,0.7908304009804983,0.4050465233460372,1.6348980799151365,0.04500511793969064,0.8416680974734065,-1.0028212899193534e-05
-0.10343697108050787,0.7932243508524177,0.4108838616129882,1.6363164151237966,0.04560342979504739,0.8410665018352788,-1.0111498327525226e-05
-0.10561902888402663,0.7961058969619694,0.4177151942756714,1.6380526819261414,0.04629711504690981,0.8403212611664852,-1.0152456459522341e-05
-0.10792228430121575,0.7991893523494866,0.4249221059012509,1.6398980283788562,0.047025791381997806,0.8395322970420445,-1.0251608768996334e-05
-0.10982286665113783,0.8013707579563727,0.43014182403234,1.6411238988208243,0.04755709962249455,0.8390307063396643,-1.0272242088049666e-05
-0.111801270696259,0.8037686520349228,0.43576385557914676,1.642485724123632,0.04812569726911953,0.8384690538873452,-1.0331074186353817e-05
-0.11332610154778155,0.8054487847341472,0.43976333059003725,1.6433965109237887,0.04853181449654187,0.8381065690647311,-1.0369830230061439e-05
-0.11529776668201297,0.80796049089387,0.4455056209554149,1.644824359695387,0.04910771330661756,0.8375169207510069,-1.0428011227858747e-05
-0.11706119476242449,0.810076694138762,0.45037094958980184,1.6459896309735784,0.049596287192321675,0.8370468954814347,-1.0510266598373619e-05
-0.11918742992085196,0.8129160361878105,0.45669512436064874,1.6476006561085557,0.050224893745393295,0.8363815135512702,-1.0544109556143155e-05
-0.12124150563202374,0.8155191595194129,0.4625083277157307,1.6490344610639678,0.050802826605647056,0.8358018036275228,-1.0606470389085132e-05
-0.12326543214553354,0.8180427841405855,0.46811979529229486,1.6504013770748562,0.05135957557214432,0.8352558061536746,-1.0667345224923963e-05
