x,y,z
0.617,0.18881067500326104,0.199
0.617,0.18841464356034127,0.199
0.617,0.1880103707000818,0.199
0.617,0.18757643845925398,0.199
0.617,0.18715514398261635,0.199
0.617,0.1867366189578748,0.199
0.617,0.18618518830249792,0.199
0.617,0.18577158518360343,0.199
0.617,0.18531538756561278,0.199
0.617,0.1848747455716523,0.199
0.617,0.1844630811305069,0.199
0.617,0.1840077266271541,0.199
0.617,0.1835320513482182,0.199
0.617,0.18304823356666383,0.199
0.617,0.1825562525442636,0.199
0.617,0.182029537319094,0.199
0.617,0.18146670489194222,0.199
0.617,0.18090758662837408,0.199
0.617,0.18052024003940598,0.199
0.617,0.17997325719354573,0.199
0.617,0.17944627987120765,0.199
0.617,0.1788677495613093,0.199
0.617,0.1782504106938635,0.199
0.617,0.17781823789500328,0.199
0.617,0.17721420032129082,0.199
0.617,0.17678589407945944,0.199
0.617,0.17615058270052342,0.199
0.617,0.17558475867913637,0.199
0.617,0.1749472980869321,0.199
0.617,0.17431688463060374,0.199
0.617,0.17371068431758674,0.199
0.617,0.173046441881812,0.199
0.617,0.17235600664338196,0.199
0.617,0.1716902456193628,0.199
0.617,0.17096345520061823,0.199
0.617,0.1702618126603595,0.199
0.617,0.16960457969801657,0.199
0.617,0.16886708086466679,0.199
0.617,0.1681565757587719,0.199
0.617,0.16743732159388458,0.199
0.617,0.1666717591805954,0.199
0.617,0.1659535991480286,0.199
0.617,0.16518870026415727,0.199
0.617,0.1643172445532825,0.199
0.617,0.1634539694033978,0.199
0.617,0.16267956553859952,0.199
0.617,0.1617145730597913,0.199
0.617,0.1607775158745749,0.199
0.617,0.1600151007499862,0.199
0.617,0.15905645058889478,0.199
0.617,0.15817075050298834,0.199
0.617,0.15718932957333154,0.199
0.617,0.15626119951198014,0.199
0.617,0.1552568919350953,0.199
0.617,0.1543074399891356,0.199
0.617,0.15328040373538365,0.199
0.617,0.15230978418326319,0.199
0.617,0.15155799209141385,0.199
0.617,0.15068489749681635,0.199
0.617,0.1496407707046407,0.199
0.617,0.14875048548875874,0.199
0.617,0.14775738657963072,0.199
0.617,0.1468027329089136,0.199
0.617,0.14586367367459002,0.199
0.617,0.14513578560272766,0.199
0.617,0.14418236586498578,0.199
0.617,0.1434681823380492,0.199
0.617,0.14255053331234013,0.199
0.617,0.14160058870215186,0.199
0.617,0.14061778744066245,0.199
0.617,0.13960155966892568,0.199
0.617,0.13870556175352694,0.199
0.617,0.1379583796030281,0.199
0.617,0.13694674610250945,0.199
0.617,0.13597981509363166,0.199
0.617,0.13495309647543569,0.199
0.617,0.13399854386116394,0.199
0.617,0.13298390712044406,0.199
0.617,0.1320160290540769,0.199
0.617,0.1309330748944854,0.199
0.617,0.12995167753562836,0.199
0.617,0.12890887700041853,0.199
0.617,0.1279144832558523,0.199
0.617,0.12691382808833024,0.199
0.617,0.12582276646922186,0.199
0.617,0.12478095590099114,0.199
0.617,0.12367581930450283,0.199
0.617,0.12264935176568165,0.199
0.617,0.12181807802612682,0.199
0.617,0.12069401484850606,0.199
0.617,0.11959204465735912,0.199
0.617,0.11842495897326794,0.199
0.617,0.1175154855827712,0.199
0.617,0.1160395059259211,0.199
0.617,0.11470162150606877,0.199
0.617,0.11383470364884857,0.199
0.617,0.11239174272260016,0.199
0.617,0.1111816674928014,0.199
0.617,0.10962890299145905,0.199
0.617,0.10818819194792839,0.199
0.617,0.10676920503632925,0.199
0.617,0.10531035746178402,0.199
0.617,0.10387383627053842,0.199
0.617,0.10239729687165816,0.199
0.617,0.09999119878309692,0.199
0.617,0.09807577921143934,0.199
0.617,0.09659797879552584,0.199
0.617,0.09459359143086465,0.199
0.617,0.09316250713600971,0.199
0.617,0.09096987304134563,0.199
0.617,0.0888274387560925,0.199
0.617,0.08640383216115305,0.199
0.617,0.08443182264022137,0.199
0.617,0.08231339800630072,0.199
0.617,0.08082623625216823,0.199
0.617,0.07872027880440574,0.199
0.617,0.07725268658701068,0.199
0.617,0.07461069157980926,0.199
0.617,0.07281658820751885,0.199
0.617,0.07087579718228315,0.199
0.617,0.06913552689107916,0.199
0.617,0.06742343683992302,0.199
0.617,0.06531830110485726,0.199
0.617,0.06341571702647875,0.199
0.617,0.06069016445427672,0.199
0.617,0.057986024546664516,0.199
0.617,0.05594916936192146,0.199
0.617,0.0537254605681996,0.199
0.617,0.050988470643177686,0.199
0.617,0.048928013598171866,0.199
0.617,0.04631632931829771,0.199
0.617,0.04398679572180786,0.199
0.617,0.0416866540272432,0.199
0.617,0.03985643661072627,0.199
0.617,0.03813240896892606,0.199
0.617,0.03530075169943564,0.199
0.617,0.03323608416982199,0.199
0.617,0.0311302791897361,0.199
0.617,0.02927974957156207,0.199
0.617,0.026943944789145385,0.199
0.617,0.02482690806985391,0.199
0.617,0.02240882738585631,0.199
0.617,0.02006153551665979,0.199
0.617,0.017897714877455867,0.199
0.617,0.016179855892431677,0.199
0.617,0.013675348077503369,0.199
0.617,0.01240343680713471,0.199
0.617,0.009258733383762874,0.199
0.617,0.007385588879269267,0.199
0.617,0.004724499929809056,0.199
0.617,0.002437431344605223,0.199
0.617,0.0008249973380014541,0.199
0.617,-0.001724975666164863,0.199
0.617,-0.004087176254303937,0.199
0.617,-0.0057366046686401495,0.199
0.617,-0.007235702936596811,0.199
0.617,-0.009670707479363022,0.199
0.617,-0.010082634779144811,0.199
0.617,-0.014049321968078676,0.199
0.617,-0.016291933463005226,0.199
0.617,-0.01823364521924936,0.199
0.617,-0.02069526069282776,0.199
0.617,-0.022855539082909104,0.199
0.617,-0.025161398242535243,0.199
0.617,-0.027166592165980052,0.199
0.617,-0.029057486038157693,0.199
0.617,-0.03057543804882129,0.199
0.617,-0.03198049101097142,0.199
0.617,-0.03353129723784898,0.199
0.617,-0.0350797439568209,0.199
0.617,-0.03669927750613136,0.199
0.617,-0.03831597839583503,0.199
0.617,-0.039819791163804075,0.199
0.617,-0.0417232166378918,0.199
0.617,-0.043439759868713373,0.199
0.617,-0.045079680587983006,0.199
0.617,-0.04657067086865921,0.199
0.617,-0.04820353469750663,0.199
0.617,-0.04976020158331157,0.199
0.617,-0.0512049824320959,0.199
0.617,-0.052718496768002165,0.199
0.617,-0.054156506245828684,0.199
0.617,-0.05566271173849144,0.199
0.617,-0.057129297130799145,0.199
0.617,-0.05869895299627764,0.199
0.617,-0.060193059153009515,0.199
0.617,-0.06168295722114761,0.199
0.617,-0.0631685452019298,0.199
0.617,-0.06493134184055127,0.199
0.617,-0.06630187323786965,0.199
0.617,-0.0696234979872381,0.199
0.617,-0.0724360649214913,0.199
0.617,-0.07512675192866239,0.199
0.617,-0.0775261558176748,0.199
0.617,-0.07994456164973834,0.199
0.617,-0.0818746557076727,0.199
0.617,-0.08389504271529793,0.199
0.617,-0.085870203713236,0.199
0.617,-0.08716940350027663,0.199
0.617,-0.08929013830852389,0.199
0.617,-0.09126534169106826,0.199
0.617,-0.09303205806042705,0.199
0.617,-0.09517698309653887,0.199
0.617,-0.09617889242738814,0.199
0.617,-0.09852394779742771,0.199
0.617,-0.10069002966228956,0.199
0.617,-0.1020820042846002,0.199
0.617,-0.10456193662812661,0.199
0.617,-0.10652153085220767,0.199
0.617,-0.10800360536096534,0.199
0.617,-0.11121200307729003,0.199
0.617,-0.11350491014839902,0.199
0.617,-0.11532708166498065,0.199
0.617,-0.11686743129261137,0.199
0.617,-0.1185419943056977,0.199
0.617,-0.12057832982852049,0.199
0.617,-0.12213384896828448,0.199
0.617,-0.12364738830711569,0.199
0.617,-0.12497855345234737,0.199
0.617,-0.12641116519542397,0.199
0.617,-0.12810832923881055,0.199
0.617,-0.1295408875008524,0.199
0.617,-0.13090589986121354,0.199
0.617,-0.13250077361594276,0.199
0.617,-0.13389208040957196,0.199
0.617,-0.13524346276341684,0.199
0.617,-0.1363726537807949,0.199
0.617,-0.13813912979107476,0.199
0.617,-0.13970355606385854,0.199
0.617,-0.14097150124360286,0.199
0.617,-0.14250072524407564,0.199
0.617,-0.1437642464089672,0.199
0.617,-0.1456942628528439,0.199
0.617,-0.14716173685281364,0.199
0.617,-0.14849131006543612,0.199
0.617,-0.1501526116572464,0.199
0.617,-0.1519915724258837,0.199
0.617,-0.15301055828200633,0.199
0.617,-0.15439619393918902,0.199
0.617,-0.15552002149612898,0.199
0.617,-0.15688828276554398,0.199
0.617,-0.15857265343756755,0.199
0.617,-0.15966220777392712,0.199
0.617,-0.16110480925362147,0.199
0.617,-0.1622790768658705,0.199
0.617,-0.16277933213394746,0.199
0.617,-0.16505390112458543,0.199
0.617,-0.16616233920034534,0.199
0.617,-0.16708374900111683,0.199
0.617,-0.16800974942682212,0.199
0.617,-0.16901174333639502,0.199
0.617,-0.16976517342683392,0.199
0.617,-0.1707014206923498,0.199
0.617,-0.17136272030329078,0.199
0.617,-0.17238991156359706,0.199
0.617,-0.1734460958454367,0.199
0.617,-0.17447936599584113,0.199
0.617,-0.17534679267933903,0.199
0.617,-0.17618179826815672,0.199
0.617,-0.17759280264086164,0.199
0.617,-0.1784720518081839,0.199
0.617,-0.1794462798712143,0.199
0.617,-0.1801284149781413,0.199
0.617,-0.1810448404565671,0.199
0.617,-0.1823729346838997,0.199
0.617,-0.18325294011275928,0.199
0.617,-0.18415625170483205,0.199
0.617,-0.1849586968359308,0.199
0.617,-0.18562045986625275,0.199
0.617,-0.1863554030644899,0.199
0.617,-0.18688069279206376,0.199
0.617,-0.18743693282395935,0.199
0.617,-0.188031303723497,0.199
0.617,-0.18859844905417963,0.199
0.617,-0.1891097309868126,0.199
0.617,-0.18968378696333377,0.199
0.617,-0.19004368440353084,0.199
0.617,-0.19058731458275294,0.199
0.617,-0.19110389272221476,0.199
0.617,-0.19157755794982237,0.199
0.617,-0.19219023236134128,0.199
0.617,-0.19270534884381973,0.199
0.617,-0.19319174350056018,0.199
0.617,-0.19386926376129737,0.199
0.617,-0.1942657470961386,0.199
0.617,-0.1948615065911959,0.199
0.617,-0.19522252270507875,0.199
0.617,-0.19553877370345119,0.199
0.617,-0.1958416793580666,0.199
0.617,-0.19625605284939207,0.199
0.617,-0.1966484147777713,0.199
0.617,-0.19691935968741348,0.199
0.617,-0.19726985682503015,0.199
0.617,-0.19757851248154737,0.199
0.617,-0.1979178697293829,0.199
0.617,-0.1980839816989004,0.199
0.617,-0.19831073953832432,0.199
0.617,-0.19851677599425202,0.199
0.617,-0.1987086495859156,0.199
0.617,-0.1988256260764942,0.199
0.617,-0.19910028635579238,0.199
0.617,-0.1991552847960847,0.199
0.617,-0.19925868274164849,0.199
0.617,-0.19934171682208693,0.199
0.617,-0.19944171378963846,0.199
0.617,-0.1995105633198044,0.199
0.617,-0.199625351684098,0.199
0.617,-0.19971118524919618,0.199
0.617,-0.19977129387257656,0.199
0.617,-0.19982185946823422,0.199
0.617,-0.1998626617193544,0.199
0.617,-0.19989680167999993,0.199
0.617,-0.19992768750199055,0.199
0.617,-0.19994894738456104,0.199
0.617,-0.19996707199953365,0.199
0.617,-0.19997912129523493,0.199
0.617,-0.19998806919203851,0.199
0.617,-0.19999425057786446,0.199
0.617,-0.1999974446157154,0.199
0.617,-0.19999942573607613,0.199
0.617,-0.19999989776436458,0.199
0.617,-0.19999995149975014,0.199
0.617,-0.19999937523481365,0.199
0.617,-0.1999980140516199,0.199
0.617,-0.1999942505778648,0.199
0.617,-0.1999897041151855,0.199
0.617,-0.19998215539069836,0.199
0.617,-0.19997292093333896,0.199
0.617,-0.1999568264404689,0.199
0.617,-0.19993393697635392,0.199
0.617,-0.1999094644466125,0.199
0.617,-0.19988576616541764,0.199
0.617,-0.1998595754016009,0.199
0.617,-0.1998276096044149,0.199
0.617,-0.19979122498578208,0.199
0.617,-0.199743765546598,0.199
0.617,-0.1996959950261879,0.199
0.617,-0.1996265299796798,0.199
0.617,-0.19955545211227652,0.199
0.617,-0.1994834360235739,0.199
0.617,-0.19940267127559164,0.199
0.617,-0.19931241667519733,0.199
0.617,-0.19921380084737073,0.199
0.617,-0.199125005734136,0.199
0.617,-0.19902563624324632,0.199
0.617,-0.1989169573770916,0.199
0.617,-0.19879328672702176,0.199
0.617,-0.19861757333425176,0.199
0.617,-0.198487969304934,0.199
0.617,-0.19829826862348465,0.199
0.617,-0.19810747772979737,0.199
0.617,-0.19790719575497084,0.199
0.617,-0.1976977644639023,0.199
0.617,-0.1974755438122085,0.199
0.617,-0.1972529615098814,0.199
0.617,-0.1971110594937506,0.199
0.617,-0.19676695879687664,0.199
0.617,-0.19655652542528593,0.199
0.617,-0.1962457654842215,0.199
0.617,-0.19583619009239006,0.199
0.617,-0.19548699723272858,0.199
0.617,-0.1950103262160511,0.199
0.617,-0.19454922110618184,0.199
0.617,-0.19420529120908286,0.199
0.617,-0.1938203064804911,0.199
0.617,-0.19351430249207502,0.199
0.617,-0.1930193048624094,0.199
0.617,-0.19251764438830268,0.199
0.617,-0.1920356025496027,0.199
0.617,-0.19159448693303954,0.199
0.617,-0.19097198168414045,0.199
0.617,-0.19041425266274245,0.199
0.617,-0.18991198361321024,0.199
0.617,-0.18924763461648758,0.199
0.617,-0.1886289128868983,0.199
0.617,-0.1880626624452993,0.199
0.617,-0.1874906982849733,0.199
0.617,-0.18685858817400058,0.199
0.617,-0.1863327797006174,0.199
0.617,-0.18571357125882612,0.199
0.617,-0.184401995865068,0.199
0.617,-0.18378342038774312,0.199
0.617,-0.18306107010972658,0.199
0.617,-0.18206935594832901,0.199
0.617,-0.1812632606577628,0.199
0.617,-0.1798032045034922,0.199
0.617,-0.17892601556393495,0.199
0.617,-0.17816139226270866,0.199
0.617,-0.1771989814039492,0.199
0.617,-0.17615058270052342,0.199
0.617,-0.1751554853179051,0.199
0.617,-0.17417015787035614,0.199
0.617,-0.17307987339566572,0.199
0.617,-0.1721350618198817,0.199
0.617,-0.17117214823436128,0.199
0.617,-0.16978298835944255,0.199
0.617,-0.16868573460233172,0.199
0.617,-0.16764107347368717,0.199
0.617,-0.16680314823945008,0.199
0.617,-0.16557229518413397,0.199
0.617,-0.1644924618206952,0.199
0.617,-0.16333539437526223,0.199
0.617,-0.16221880738151506,0.199
0.617,-0.16106397689296478,0.199
0.617,-0.160097897177329,0.199
0.617,-0.1590983791422244,0.199
0.617,-0.15787331373152,0.199
0.617,-0.15669417367028293,0.199
0.617,-0.15532274943579924,0.199
0.617,-0.15415190722565278,0.199
0.617,-0.1529204332918919,0.199
0.617,-0.15160372538926736,0.199
0.617,-0.1501990119326402,0.199
0.617,-0.14891507407058832,0.199
0.617,-0.1474957154263235,0.199
0.617,-0.1456942628528327,0.199
0.617,-0.14428052432304644,0.199
0.617,-0.14309703241278604,0.199
0.617,-0.14197647172917122,0.199
0.617,-0.14041520693706455,0.199
0.617,-0.13849987469035094,0.199
0.617,-0.1368425491714818,0.199
0.617,-0.13579609940329296,0.199
0.617,-0.13423779304238603,0.199
0.617,-0.1325814078732331,0.199
0.617,-0.13106887617192214,0.199
0.617,-0.12907399770914463,0.199
0.617,-0.1278590551938534,0.199
0.617,-0.12531675176535634,0.199
0.617,-0.12370424560539967,0.199
0.617,-0.12227719543188113,0.199
0.617,-0.12023083384775868,0.199
0.617,-0.11880505881916338,0.199
0.617,-0.11660169373228073,0.199
0.617,-0.11395449755107707,0.199
0.617,-0.11178756492889558,0.199
0.617,-0.10904760535111913,0.199
0.617,-0.10732550597844615,0.199
0.617,-0.10474926094753802,0.199
0.617,-0.1032151970400552,0.199
0.617,-0.10151348089514128,0.199
0.617,-0.09944990515234862,0.199
0.617,-0.09762686304179616,0.199
0.617,-0.09572686084572479,0.199
0.617,-0.0940090049972534,0.199
0.617,-0.0914293662082498,0.199
0.617,-0.08962021909345164,0.199
0.617,-0.08763452026002061,0.199
0.617,-0.08570326790592303,0.199
0.617,-0.0840293168920871,0.199
0.617,-0.08217845842399406,0.199
0.617,-0.08048738349720388,0.199
0.617,-0.07837948545957718,0.199
0.617,-0.07656816349287282,0.199
0.617,-0.07354207525787584,0.199
0.617,-0.07191661265679389,0.199
0.617,-0.07004133009903962,0.199
0.617,-0.06735341861238014,0.199
0.617,-0.06436793756521347,0.199
0.617,-0.06104495130661816,0.199
0.617,-0.058556441430617306,0.199
0.617,-0.055411945312500016,0.199
0.617,-0.052574510053684353,0.199
0.617,-0.050049413861430664,0.199
0.617,-0.04718797853809953,0.199
0.617,-0.04431482842508752,0.199
0.617,-0.04099165060124768,0.199
0.617,-0.03714048207404208,0.199
0.617,-0.03526392058655886,0.199
0.617,-0.033162267614643776,0.199
0.617,-0.0311302791897361,0.199
0.617,-0.028168017509501653,0.199
0.617,-0.02616437605249322,0.199
0.617,-0.023599765127599814,0.199
0.617,-0.02035978843586647,0.199
0.617,-0.01700162029972535,0.199
0.617,-0.015133523255757092,0.199
0.617,-0.013151693107973761,0.199
0.617,-0.0113181159820534,0.199
0.617,-0.009371094482421904,0.199
0.617,-0.006673590196013074,0.199
0.617,-0.004087176254286867,0.199
0.617,-0.0009749956060028375,0.199
0.617,0.0016124801233647068,0.199
0.617,0.004312119796344133,0.199
0.617,0.007947618289190661,0.199
0.617,0.010794029518017029,0.199
0.617,0.013413533732390348,0.199
0.617,0.014871864703052212,0.199
0.617,0.01756172659141636,0.199
0.617,0.019129167923851498,0.199
0.617,0.020956137304898093,0.199
0.617,0.02244605832001359,0.199
0.617,0.023971737481504274,0.199
0.617,0.025570108914185763,0.199
0.617,0.02727790123037005,0.199
0.617,0.02876106975882803,0.199
0.617,0.03009435346128214,0.199
0.617,0.031795719160510216,0.199
0.617,0.03349440027057654,0.199
0.617,0.035153418815944054,0.199
0.617,0.0367728263003822,0.199
0.617,0.03824255519637779,0.199
0.617,0.04003963999533067,0.199
0.617,0.041613523826347615,0.199
0.617,0.04362214863120242,0.199
0.617,0.04471556313605882,0.199
0.617,0.04693385832690994,0.199
0.617,0.04881939109530328,0.199
0.617,0.05033849881085323,0.199
0.617,0.052142349779484565,0.199
0.617,0.05426421937742393,0.199
0.617,0.05508937304843825,0.199
0.617,0.05727217620717784,0.199
0.617,0.0588770400747195,0.199
0.617,0.06072565398414359,0.199
0.617,0.06228479159374073,0.199
0.617,0.06408599053514602,0.199
0.617,0.0661263852651593,0.199
0.617,0.06822787749836057,0.199
0.617,0.07014572598613611,0.199
0.617,0.07215910344043514,0.199
0.617,0.07412843823893467,0.199
0.617,0.07581379556844992,0.199
0.617,0.07786771765758704,0.199
0.617,0.0790947937803364,0.199
0.617,0.0813677395001895,0.199
0.617,0.08302098050841372,0.199
0.617,0.08463289682698882,0.199
0.617,0.08597032482410266,0.199
0.617,0.08763452026003576,0.199
0.617,0.08919104591506954,0.199
0.617,0.09047678591690267,0.199
0.617,0.09280363245467871,0.199
0.617,0.09501505009956368,0.199
